GEN_EPA_ID,NAICS_CODE,SIC_CODE,Comments
CAL000345275,336399,3519,
CAL000345275,336399,3799,
CAL000345279,481112,4512,
CAL000345291,336399,3714,
CAL000345291,336399,3599,
CAL000345291,336399,3429,
CAL000345291,336399,3519,
CAL000345291,336399,3799,
CAL000345298,115112,0721,
CAL000345298,115112,0711,
CAL000345299,111998,0919,
CAL000345299,111998,0139,
CAL000345299,111998,0831,
CAL000345299,111998,0191,
CAL000345299,111998,2099,
CAL000345310,44719,5541,
CAL000345319,312112,2086,
CAL000345319,312112,5149,
CAL000345325,81399,8699,
CAL000345325,81399,6531,
CAL000345325,81399,8641,
CAL000345336,99999,9999,
CAL000345348,44111,5511,
CAL000345349,99999,9999,
CAL000345354,42272,5172,
CAL000345361,44419,5231,
CAL000345361,44419,5074,
CAL000345361,44419,5211,
CAL000345361,44419,5039,
CAL000345361,44419,5032,
CAL000345361,44419,5063,
CAL000345362,42151,5051,
CAL000345365,99999,9999,
CAL000345372,99999,9999,
CAL000345374,99999,9999,
CAL000345382,332111,3462,
CAL000345390,811198,7549,
CAL000345390,811198,7534,
CAL000345395,99999,9999,
CAL000345403,48832,4491,
CAL000345404,323116,2761,
CAL000345404,323116,2782,
CAL000345415,562998,4959,
CAL000345415,562998,7699,
CAL000345425,321214,2439,
CAL000345443,42181,5082,
CAL000345445,33431,3651,
CAL000345445,33431,3679,
CAL000345467,44111,5511,
CAL000345468,811111,7538,
CAL000345475,562991,7359,
CAL000345475,562991,7699,
CAL000345475,53231,7359,
CAL000345480,44719,5541,
CAL000345495,42272,5172,
CAL000345499,72231,5812,
CAL000345499,72231,4789,
CAL000345502,23499,1629,
CAL000345502,23499,7353,
CAL000345502,23499,8741,
CAL000345504,99999,9999,
CAL000345506,54171,3761,
CAL000345506,54171,3764,
CAL000345506,54171,3728,
CAL000345506,54171,3724,
CAL000345506,54171,8733,
CAL000345506,54171,8731,
CAL000345506,54171,3769,
CAL000345506,54171,3721,
CAL000345511,811111,7538,
CAL000345512,811111,7538,
CAL000345517,337215,2514,
CAL000345517,337215,3499,
CAL000345517,337215,3429,
CAL000345517,337215,3089,
CAL000345517,337215,2426,
CAL000345517,337215,2541,
CAL000345517,337215,2542,
CAL000345517,337215,2511,
CAL000345522,811111,7538,
CAL000345539,335999,3629,
CAL000345539,335999,3699,
CAL000345542,336399,3599,
CAL000345542,336399,3429,
CAL000345542,336399,3799,
CAL000345542,336399,3714,
CAL000345542,336399,3519,
CAL000345545,44719,5541,
CAL000345550,336399,3799,
CAL000345550,336399,3599,
CAL000345550,336399,3714,
CAL000345550,336399,3429,
CAL000345550,336399,3519,
CAL000345552,333319,3699,
CAL000345552,333319,3999,
CAL000345552,333319,3599,
CAL000345552,333319,3589,
CAL000345552,333319,3559,
CAL000345557,44719,5541,
CAL000345567,337215,3429,
CAL000345567,337215,3089,
CAL000345567,337215,2426,
CAL000345567,337215,2541,
CAL000345567,337215,2542,
CAL000345567,337215,2511,
CAL000345567,337215,2514,
CAL000345567,337215,3499,
CAL000345572,54171,3769,
CAL000345572,54171,3721,
CAL000345572,54171,8731,
CAL000345572,54171,8733,
CAL000345572,54171,3761,
CAL000345572,54171,3724,
CAL000345572,54171,3728,
CAL000345572,54171,3764,
CAL000345574,811113,7537,
CAL000345580,811111,7538,
CAL000345585,311411,2037,
CAL000345592,811111,7538,
CAL000345592,99999,9999,
CAL000345593,335991,3624,
CAL000345593,332439,3412,
CAL000345593,332439,3429,
CAL000345593,332439,3444,
CAL000345593,332439,3499,
CAL000345593,332439,3537,
CAL000345598,99999,9999,
CAL000345609,92811,9711,
CAL000345619,811111,7538,
CAL000345636,54171,3761,
CAL000345636,54171,3724,
CAL000345636,54171,3728,
CAL000345636,54171,8731,
CAL000345636,54171,3721,
CAL000345636,54171,3769,
CAL000345636,54171,3764,
CAL000345636,54171,8733,
CAL000345646,336399,3429,
CAL000345646,336399,3599,
CAL000345646,336399,3799,
CAL000345646,336399,3714,
CAL000345646,336399,3519,
CAL000345658,811121,7532,
CAL000345687,811111,7538,
CAL000345697,811111,7538,
CAL000345701,99999,9999,
CAL000345709,44719,5541,
CAL000345714,339914,3961,
CAL000345714,339914,3479,
CAL000345715,61111,8211,
CAL000345725,334511,3812,
CAL000345748,42183,5084,
CAL000345748,42183,5085,
CAL000345751,44719,5541,
CAL000345763,54186,7331,
CAL000345776,811412,7623,
CAL000345776,811412,7699,
CAL000345776,811412,7629,
CAL000345779,42193,5093,
CAL000345796,336399,3799,
CAL000345796,336399,3519,
CAL000345796,336399,3429,
CAL000345796,336399,3599,
CAL000345796,336399,3714,
CAL000345818,811111,7538,
CAL000345845,48849,4785,
CAL000345845,48849,4173,
CAL000345845,48849,4231,
CAL000345846,62121,8021,
CAL000345853,92512,9532,
CAL000345860,811111,7538,
CAL000345869,44719,5541,
CAL000345870,33651,3743,
CAL000345870,23493,1629,
CAL000345870,33651,3531,
CAL000345870,23493,8741,
CAL000345872,44719,5541,
CAL000345873,44111,5511,
CAL000345875,54186,7331,
CAL000345878,62121,8021,
CAL000345902,99999,9999,
CAL000345909,324121,2951,
CAL000345926,333319,3559,
CAL000345926,333319,3589,
CAL000345926,333319,3599,
CAL000345926,333319,3699,
CAL000345926,333319,3999,
CAL000345929,811111,7538,
CAL000345944,23499,8741,
CAL000345944,23499,1629,
CAL000345944,23499,7353,
CAL000345948,811412,7623,
CAL000345948,811412,7629,
CAL000345948,811412,7699,
CAL000345967,44112,5521,
CAL000345967,99999,9999,
CAL000345994,53212,7513,
CAL000345994,53212,7519,
CAL000346002,811111,7538,
CAL000346003,811111,7538,
CAL000346008,811111,7538,
CAL000346010,811111,7538,
CAL000346012,61171,8748,
CAL000346012,61171,8299,
CAL000346019,23499,8741,
CAL000346019,23499,1629,
CAL000346019,23499,7353,
CAL000346035,532412,7359,
CAL000346035,532412,7353,
CAL000346037,811113,7537,
CAL000346067,811111,7538,
CAL000346106,811111,7538,
CAL000346113,221111,4931,
CAL000346113,221111,4911,
CAL000346113,221122,4931,
CAL000346113,221122,4911,
CAL000346113,221122,4939,
CAL000346113,221111,4939,
CAL000346128,333414,3433,
CAL000346128,333414,3569,
CAL000346128,333414,3634,
CAL000346128,333414,2499,
CAL000346128,333414,3443,
CAL000346128,333414,3444,
CAL000346132,811121,7532,
CAL000346136,336399,3519,
CAL000346136,336399,3429,
CAL000346136,336399,3714,
CAL000346136,336399,3599,
CAL000346136,336399,3799,
CAL000346138,23511,1711,
CAL000346138,23511,7699,
CAL000346142,99999,9999,
CAL000346143,811121,7532,
CAL000346144,332813,3399,
CAL000346144,332813,3471,
CAL000346145,811121,7532,
CAL000346146,61111,8211,
CAL000346153,99999,9999,
CAL000346156,562119,4212,
CAL000346158,562119,4212,
CAL000346165,48849,4785,
CAL000346165,48849,4173,
CAL000346165,48849,4231,
CAL000346165,48541,4119,
CAL000346165,48541,4151,
CAL000346171,811121,7532,
CAL000346179,54171,3724,
CAL000346179,99999,9999,
CAL000346179,54171,3728,
CAL000346179,54171,3761,
CAL000346179,54171,8733,
CAL000346179,54171,8731,
CAL000346179,54171,3721,
CAL000346179,54171,3769,
CAL000346179,54171,3764,
CAL000346183,99999,9999,
CAL000346185,62121,8021,
CAL000346190,99999,9999,
CAL000346199,811111,7538,
CAL000346207,334516,3826,
CAL000346208,327215,3231,
CAL000346209,334415,3676,
CAL000346211,811111,7538,
CAL000346216,56173,0782,
CAL000346216,56173,0783,
CAL000346219,99999,9999,
CAL000346228,211111,1311,
CAL000346253,44719,5541,
CAL000346263,811412,7623,
CAL000346263,811412,7629,
CAL000346263,811412,7699,
CAL000346277,42249,5149,
CAL000346284,44419,5074,
CAL000346284,44419,5211,
CAL000346284,44419,5039,
CAL000346284,44419,5032,
CAL000346284,44419,5063,
CAL000346284,44419,5231,
CAL000346285,44419,5032,
CAL000346285,44419,5063,
CAL000346285,44419,5211,
CAL000346285,44419,5074,
CAL000346285,44419,5231,
CAL000346285,44419,5039,
CAL000346289,44719,5541,
CAL000346317,336399,3799,
CAL000346317,336399,3599,
CAL000346317,336399,3519,
CAL000346317,336399,3714,
CAL000346317,336399,3429,
CAL000346333,42193,5093,
CAL000346345,337215,2514,
CAL000346345,337215,2511,
CAL000346345,337215,2542,
CAL000346345,337215,2541,
CAL000346345,337215,2426,
CAL000346345,337215,3089,
CAL000346345,337215,3499,
CAL000346345,337215,3429,
CAL000346359,61111,8211,
CAL000346364,99999,9999,
CAL000346377,99999,9999,
CAL000346378,44111,5511,
CAL000346382,811111,7538,
CAL000346396,333512,3541,
CAL000346411,42281,5181,
CAL000346424,54194,8734,
CAL000346424,54194,0741,
CAL000346424,54194,0742,
CAL000346446,333912,3563,
CAL000346448,811111,7538,
CAL000346460,445292,5441,
CAL000346461,445292,5441,
CAL000346461,44719,5541,
CAL000346462,445292,5441,
CAL000346463,445292,5441,
CAL000346472,42111,5012,
CAL000346504,49211,4215,
CAL000346504,49211,4513,
CAL000346506,332999,3497,
CAL000346506,332999,3999,
CAL000346506,332999,3291,
CAL000346506,332999,3429,
CAL000346506,332999,3494,
CAL000346506,332999,3499,
CAL000346506,332999,3537,
CAL000346506,332999,3914,
CAL000346506,332999,3599,
CAL000346506,332999,3432,
CAL000346511,711219,7948,
CAL000346511,711219,7999,
CAL000346515,54171,8733,
CAL000346515,334413,3674,
CAL000346515,54171,3764,
CAL000346515,54171,3728,
CAL000346515,54171,3761,
CAL000346515,54171,8731,
CAL000346515,54171,3721,
CAL000346515,54171,3769,
CAL000346515,54171,3724,
CAL000346525,54171,3764,
CAL000346525,54171,3769,
CAL000346525,54171,3721,
CAL000346525,54171,8731,
CAL000346525,54171,8733,
CAL000346525,54171,3761,
CAL000346525,54171,3724,
CAL000346525,54171,3728,
CAL000346533,335999,3629,
CAL000346533,335999,3699,
CAL000346537,44111,5511,
CAL000346540,811111,7538,
CAL000346541,44719,5541,
CAL000346543,99999,9999,
CAL000346543,56291,1799,
CAL000346543,56291,4959,
CAL000346546,811111,7538,
CAL000346556,811111,7538,
CAL000346559,71131,7999,
CAL000346559,71131,7941,
CAL000346559,71131,7922,
CAL000346559,71131,6512,
CAL000346560,811121,7532,
CAL000346589,327215,3231,
CAL000346589,323114,2752,
CAL000346589,323114,7334,
CAL000346589,323114,2759,
CAL000346593,811111,7538,
CAL000346593,44111,5511,
CAL000346624,44111,5511,
CAL000346629,811111,7538,
CAL000346632,811111,7538,
CAL000346633,811111,7538,
CAL000346643,334419,3679,
CAL000346645,99999,9999,
CAL000346649,321991,2451,
CAL000346650,42193,5093,
CAL000346694,562991,7699,
CAL000346694,53231,7359,
CAL000346694,562991,7359,
CAL000346699,811111,7538,
CAL000346708,811111,7538,
CAL000346720,99999,9999,
CAL000346726,336399,3714,
CAL000346726,336399,3799,
CAL000346726,336399,3519,
CAL000346726,336399,3429,
CAL000346726,336399,3599,
CAL000346727,23593,1794,
CAL000346731,337215,2511,
CAL000346731,337215,2514,
CAL000346731,337215,2542,
CAL000346731,337215,2541,
CAL000346731,337215,2426,
CAL000346731,337215,3089,
CAL000346731,337215,3429,
CAL000346731,337215,3499,
CAL000346737,334419,3679,
CAL000346741,811111,7538,
CAL000346744,811111,7538,
CAL000346754,44719,5541,
CAL000346754,562119,4212,
CAL000346757,562119,4212,
CAL000346769,48541,4119,
CAL000346769,48541,4151,
CAL000346776,54171,3764,
CAL000346776,54171,3769,
CAL000346776,54171,3721,
CAL000346776,54171,8731,
CAL000346776,54171,8733,
CAL000346776,54171,3761,
CAL000346776,54171,3724,
CAL000346776,54171,3728,
CAL000346777,23499,7353,
CAL000346777,23499,8741,
CAL000346777,23499,1629,
CAL000346802,811111,7538,
CAL000346802,99999,9999,
CAL000346806,811111,7538,
CAL000346817,56291,1799,
CAL000346817,56291,4959,
CAL000346831,44719,5541,
CAL000346834,45299,5531,
CAL000346834,45299,5399,
CAL000346834,45299,5331,
CAL000346845,44111,5511,
CAL000346850,62121,8021,
CAL000346870,42193,5093,
CAL000346870,337215,3499,
CAL000346870,337215,3429,
CAL000346870,337215,3089,
CAL000346870,337215,2426,
CAL000346870,337215,2541,
CAL000346870,337215,2542,
CAL000346870,337215,2511,
CAL000346870,337215,2514,
CAL000346875,42111,5012,
CAL000346876,42111,5012,
CAL000346889,811111,7538,
CAL000346909,48849,4785,
CAL000346909,48849,4173,
CAL000346909,48849,4231,
CAL000346912,71399,7993,
CAL000346912,71399,7997,
CAL000346912,71399,7911,
CAL000346912,71399,7999,
CAL000346913,44111,5511,
CAL000346931,44719,5541,
CAL000346943,811111,7538,
CAL000346946,44131,5015,
CAL000346946,44131,5531,
CAL000346946,44131,5731,
CAL000346946,44131,5013,
CAL000346949,336399,3714,
CAL000346949,336399,3799,
CAL000346949,336399,3519,
CAL000346949,336399,3429,
CAL000346949,336399,3599,
CAL000346952,23499,8741,
CAL000346952,23499,1629,
CAL000346952,23499,7353,
CAL000346954,811111,7538,
CAL000346956,811198,7534,
CAL000346956,811198,7549,
CAL000346959,23332,1542,
CAL000346959,23332,1522,
CAL000346959,23332,1541,
CAL000346959,23332,1531,
CAL000346959,23332,8741,
CAL000346965,811121,7532,
CAL000346970,811198,7534,
CAL000346970,811198,7549,
CAL000346970,48841,7549,
CAL000346979,99999,9999,
CAL000346979,23499,8741,
CAL000346979,23499,1629,
CAL000346979,23499,7353,
CAL000346980,333319,3559,
CAL000346980,333319,3589,
CAL000346980,333319,3599,
CAL000346980,333319,3699,
CAL000346980,333319,3999,
CAL000346986,221122,4931,
CAL000346986,221122,4939,
CAL000346986,221122,4911,
CAL000346987,221122,4939,
CAL000346987,221122,4911,
CAL000346987,221122,4931,
CAL000346988,811111,7538,
CAL000346996,811111,7538,
CAL000346999,336399,3799,
CAL000346999,336399,3599,
CAL000346999,336399,3519,
CAL000346999,336399,3714,
CAL000346999,336399,3429,
CAL000347009,811111,7538,
CAL000347027,811111,7538,
CAL000347028,71151,8999,
CAL000347028,71151,7383,
CAL000347028,71151,7929,
CAL000347028,71151,7699,
CAL000347028,71151,7641,
CAL000347028,71151,7922,
CAL000347028,56172,7342,
CAL000347028,56172,4581,
CAL000347028,81149,7699,
CAL000347028,81149,7631,
CAL000347028,81149,7219,
CAL000347028,81149,3732,
CAL000347028,71151,7819,
CAL000347028,56172,7349,
CAL000347030,56292,4953,
CAL000347032,44719,5541,
CAL000347034,333319,3559,
CAL000347034,333319,3589,
CAL000347034,333319,3599,
CAL000347034,333319,3699,
CAL000347034,333319,3999,
CAL000347053,99999,9999,
CAL000347054,99999,9999,
CAL000347057,811111,7538,
CAL000347069,56111,8741,
CAL000347074,811113,7537,
CAL000347097,62121,8021,
CAL000347125,45299,5331,
CAL000347125,45299,5399,
CAL000347125,45299,5531,
CAL000347126,311411,2037,
CAL000347127,23581,1781,
CAL000347131,99999,9999,
CAL000347136,23594,1795,
CAL000347145,44719,5541,
CAL000347152,45299,5331,
CAL000347152,45299,5531,
CAL000347152,45299,5399,
CAL000347152,44131,5015,
CAL000347152,44131,5731,
CAL000347152,44131,5013,
CAL000347152,44131,5531,
CAL000347160,62121,8021,
CAL000347161,62121,8021,
CAL000347183,811111,7538,
CAL000347202,44419,5211,
CAL000347202,44419,5039,
CAL000347202,44419,5032,
CAL000347202,44419,5063,
CAL000347202,44419,5231,
CAL000347202,44419,5074,
CAL000347207,56172,4581,
CAL000347207,56172,7342,
CAL000347207,56172,7349,
CAL000347221,81131,7623,
CAL000347221,81131,7692,
CAL000347221,81131,7699,
CAL000347221,81131,7694,
CAL000347241,99999,9999,
CAL000347249,44111,5511,
CAL000347251,44131,5531,
CAL000347251,44131,5015,
CAL000347251,44131,5731,
CAL000347251,44131,5013,
CAL000347257,61111,8211,
CAL000347262,92216,9224,
CAL000347267,99999,9999,
CAL000347271,811111,7538,
CAL000347278,99999,9999,
CAL000347284,92216,9224,
CAL000347289,811111,7538,
CAL000347290,334517,3845,
CAL000347290,334517,3844,
CAL000347299,44719,5541,
CAL000347301,92216,9224,
CAL000347307,332721,3451,
CAL000347313,48423,4213,
CAL000347319,325191,2861,
CAL000347326,311919,2052,
CAL000347326,311919,2096,
CAL000347327,532412,7359,
CAL000347327,532412,7353,
CAL000347336,322211,2653,
CAL000347336,322211,2679,
CAL000347359,42211,5111,
CAL000347369,92216,9224,
CAL000347372,532111,7514,
CAL000347374,332912,3728,
CAL000347374,332912,3492,
CAL000347406,336399,3799,
CAL000347406,336399,3599,
CAL000347406,336399,3429,
CAL000347406,336399,3519,
CAL000347406,33636,2396,
CAL000347406,33636,3499,
CAL000347406,33636,2399,
CAL000347406,33636,2531,
CAL000347406,336399,3714,
CAL000347411,336391,3585,
CAL000347430,336399,3714,
CAL000347430,336399,3799,
CAL000347430,336399,3519,
CAL000347430,336399,3429,
CAL000347430,336399,3599,
CAL000347438,811111,7538,
CAL000347444,323114,7334,
CAL000347444,323114,2759,
CAL000347444,323114,2752,
CAL000347472,811111,7538,
CAL000347473,811111,7538,
CAL000347478,811111,7538,
CAL000347480,811111,7538,
CAL000347482,811111,7538,
CAL000347484,811111,7538,
CAL000347485,811111,7538,
CAL000347486,811111,7538,
CAL000347487,811111,7538,
CAL000347488,811111,7538,
CAL000347497,811118,7539,
CAL000347498,22121,4925,
CAL000347498,22121,4939,
CAL000347498,22121,4931,
CAL000347498,22121,4924,
CAL000347498,22121,4923,
CAL000347498,22121,4932,
CAL000347509,81149,7219,
CAL000347509,332911,3491,
CAL000347509,81149,7631,
CAL000347509,81149,3732,
CAL000347509,81149,7699,
CAL000347512,56172,4581,
CAL000347512,56172,7342,
CAL000347512,56172,7349,
CAL000347546,335931,3643,
CAL000347549,44719,5541,
CAL000347550,44719,5541,
CAL000347570,48849,4785,
CAL000347570,48849,4173,
CAL000347570,48849,4231,
CAL000347573,334417,3678,
CAL000347576,336399,3429,
CAL000347576,336399,3519,
CAL000347576,336399,3799,
CAL000347576,336399,3714,
CAL000347576,336399,3599,
CAL000347592,334413,3674,
CAL000347622,811111,7538,
CAL000347624,485119,4111,
CAL000347624,485999,4111,
CAL000347624,485999,4119,
CAL000347627,62211,8069,
CAL000347627,62211,8062,
CAL000347630,56292,4953,
CAL000347633,81149,7631,
CAL000347633,81149,7699,
CAL000347633,81149,3732,
CAL000347633,81149,7219,
CAL000347647,56292,4953,
CAL000347647,99999,9999,
CAL000347674,99999,9999,
CAL000347678,54171,3721,
CAL000347678,54171,3764,
CAL000347678,54171,3728,
CAL000347678,54171,3724,
CAL000347678,54171,8731,
CAL000347678,54171,8733,
CAL000347678,54171,3769,
CAL000347678,54171,3761,
CAL000347687,322211,2653,
CAL000347687,322211,2679,
CAL000347695,44719,5541,
CAL000347696,23499,8741,
CAL000347696,23499,7353,
CAL000347696,23499,1629,
CAL000347700,42199,7822,
CAL000347700,42199,5099,
CAL000347706,811111,7538,
CAL000347707,811111,7538,
CAL000347731,44111,5511,
CAL000347734,44131,5013,
CAL000347734,44131,5531,
CAL000347734,44131,5015,
CAL000347734,811111,7538,
CAL000347734,44131,5731,
CAL000347740,336399,3519,
CAL000347740,336399,3429,
CAL000347740,336399,3799,
CAL000347740,336399,3714,
CAL000347740,336399,3599,
CAL000347746,811111,7538,
CAL000347746,99999,9999,
CAL000347748,44111,5511,
CAL000347771,336399,3799,
CAL000347771,336399,3599,
CAL000347771,336399,3714,
CAL000347771,336399,3429,
CAL000347771,336399,3519,
CAL000347774,336399,3519,
CAL000347774,336399,3429,
CAL000347774,337215,2511,
CAL000347774,336399,3799,
CAL000347774,336399,3714,
CAL000347774,337215,2514,
CAL000347774,337215,2541,
CAL000347774,337215,2426,
CAL000347774,337215,3089,
CAL000347774,337215,3429,
CAL000347774,337215,3499,
CAL000347774,336399,3599,
CAL000347774,337215,2542,
CAL000347810,44719,5541,
CAL000347821,811111,7538,
CAL000347823,811111,7538,
CAL000347827,48551,4141,
CAL000347827,48551,4142,
CAL000347840,811121,7532,
CAL000347854,42272,5172,
CAL000347860,811111,7538,
CAL000347864,99999,9999,
CAL000347864,23571,1771,
CAL000347867,99999,9999,
CAL000347869,44111,5511,
CAL000347869,99999,9999,
CAL000347872,811111,7538,
CAL000347873,339999,3999,
CAL000347873,339999,2499,
CAL000347873,339999,3634,
CAL000347875,99999,9999,
CAL000347878,811111,7538,
CAL000347903,99999,9999,
CAL000347907,23571,1771,
CAL000347914,532111,7514,
CAL000347923,811192,7542,
CAL000347943,562119,4212,
CAL000347953,811121,7532,
CAL000347972,481112,4512,
CAL000347979,99999,9999,
CAL000347983,54133,8748,
CAL000347983,54133,8711,
CAL000347993,99999,9999,
CAL000348000,54133,8748,
CAL000348000,54133,8711,
CAL000348002,44111,5511,
CAL000348012,811111,7538,
CAL000348017,23492,1623,
CAL000348017,23492,8741,
CAL000348019,336399,3799,
CAL000348019,336399,3599,
CAL000348019,336399,3519,
CAL000348019,336399,3714,
CAL000348019,336399,3429,
CAL000348021,81149,3732,
CAL000348021,81149,7219,
CAL000348021,81149,7631,
CAL000348021,81149,7699,
CAL000348031,811111,7538,
CAL000348032,336399,3599,
CAL000348032,336399,3429,
CAL000348032,336399,3714,
CAL000348032,336399,3519,
CAL000348032,336399,3799,
CAL000348033,56291,1799,
CAL000348033,56291,4959,
CAL000348044,92311,9411,
CAL000348079,56172,4581,
CAL000348079,56172,7342,
CAL000348079,56172,7349,
CAL000348079,48819,4581,
CAL000348091,811111,7538,
CAL000348102,811113,7537,
CAL000348107,325611,2844,
CAL000348107,325611,2841,
CAL000348117,336399,3799,
CAL000348117,336399,3599,
CAL000348117,336399,3429,
CAL000348117,336399,3714,
CAL000348117,336399,3519,
CAL000348118,811118,7539,
CAL000348122,811111,7538,
CAL000348128,44719,5541,
CAL000348128,99999,9999,
CAL000348132,811111,7538,
CAL000348156,23571,1771,
CAL000348164,22121,4923,
CAL000348164,22121,4924,
CAL000348164,22121,4925,
CAL000348164,22121,4931,
CAL000348164,22121,4932,
CAL000348164,22121,4939,
CAL000348168,721211,7033,
CAL000348215,212321,1442,
CAL000348217,811111,7538,
CAL000348228,56172,4581,
CAL000348228,56172,7342,
CAL000348228,56172,7349,
CAL000348238,811192,7542,
CAL000348245,811111,7538,
CAL000348256,99999,9999,
CAL000348271,811111,7538,
CAL000348278,336399,3599,
CAL000348278,336399,3429,
CAL000348278,336399,3799,
CAL000348278,336399,3714,
CAL000348278,336399,3519,
CAL000348280,99999,9999,
CAL000348309,54194,8734,
CAL000348309,54194,0741,
CAL000348309,54194,0742,
CAL000348311,54194,8734,
CAL000348311,54194,0742,
CAL000348311,54194,0741,
CAL000348349,49312,4222,
CAL000348349,49312,4226,
CAL000348352,42183,5085,
CAL000348352,42183,5084,
CAL000348376,81299,7389,
CAL000348376,81299,7299,
CAL000348376,81299,7251,
CAL000348378,336399,3599,
CAL000348378,336399,3429,
CAL000348378,336399,3519,
CAL000348378,336399,3714,
CAL000348378,336399,3799,
CAL000348380,325998,2819,
CAL000348380,325998,3999,
CAL000348380,325998,3952,
CAL000348380,325998,2899,
CAL000348380,336399,3429,
CAL000348380,336399,3519,
CAL000348380,336399,3799,
CAL000348380,336399,3714,
CAL000348380,325998,7389,
CAL000348380,336399,3599,
CAL000348384,335931,3643,
CAL000348390,99999,9999,
CAL000348392,211111,1311,
CAL000348393,211111,1311,
CAL000348398,321918,2431,
CAL000348398,321918,2426,
CAL000348398,321918,2421,
CAL000348400,336399,3714,
CAL000348400,336399,3799,
CAL000348400,336399,3519,
CAL000348400,336399,3429,
CAL000348400,336399,3599,
CAL000348403,811111,7538,
CAL000348413,56172,4581,
CAL000348413,56172,7342,
CAL000348413,56172,7349,
CAL000348413,48819,4581,
CAL000348428,44419,5074,
CAL000348428,44419,5211,
CAL000348428,44419,5039,
CAL000348428,44419,5032,
CAL000348428,44419,5063,
CAL000348428,44419,5231,
CAL000348429,33422,3679,
CAL000348429,33422,3663,
CAL000348430,33422,3663,
CAL000348430,33422,3679,
CAL000348441,336399,3714,
CAL000348441,336399,3599,
CAL000348441,336399,3429,
CAL000348441,336399,3799,
CAL000348441,336399,3519,
CAL000348471,56179,7389,
CAL000348471,56179,7349,
CAL000348471,56179,7699,
CAL000348487,811412,7623,
CAL000348487,811412,7699,
CAL000348487,811412,7629,
CAL000348495,811113,7537,
CAL000348503,42193,5093,
CAL000348506,811111,7538,
CAL000348507,336399,3519,
CAL000348507,336399,3429,
CAL000348507,336399,3799,
CAL000348507,336399,3714,
CAL000348507,336399,3599,
CAL000348513,42193,5093,
CAL000348524,336399,3599,
CAL000348524,336399,3429,
CAL000348524,336399,3714,
CAL000348524,336399,3799,
CAL000348524,336399,3519,
CAL000348529,54171,3721,
CAL000348529,54171,8731,
CAL000348529,54171,8733,
CAL000348529,54171,3761,
CAL000348529,54171,3724,
CAL000348529,54171,3728,
CAL000348529,54171,3764,
CAL000348529,99999,9999,
CAL000348529,54171,3769,
CAL000348546,23581,1781,
CAL000348557,811111,7538,
CAL000348567,811111,7538,
CAL000348580,811121,7532,
CAL000348593,337215,2514,
CAL000348593,337215,2511,
CAL000348593,337215,2542,
CAL000348593,337215,2541,
CAL000348593,337215,2426,
CAL000348593,337215,3089,
CAL000348593,337215,3499,
CAL000348593,337215,3429,
CAL000348608,99999,9999,
CAL000348614,99999,9999,
CAL000348615,22132,4952,
CAL000348620,811121,7532,
CAL000348641,99999,9999,
CAL000348641,332312,3441,
CAL000348641,332312,3449,
CAL000348647,92119,9199,
CAL000348660,483211,4449,
CAL000348667,811111,7538,
CAL000348667,23491,8741,
CAL000348667,23491,1623,
CAL000348674,811111,7538,
CAL000348691,333319,3589,
CAL000348691,99999,9999,
CAL000348691,333319,3999,
CAL000348691,333319,3699,
CAL000348691,333319,3559,
CAL000348691,333319,3599,
CAL000348700,44719,5541,
CAL000348711,811111,7538,
CAL000348716,336399,3714,
CAL000348716,336399,3799,
CAL000348716,336399,3519,
CAL000348716,336399,3429,
CAL000348716,336399,3599,
CAL000348716,99999,9999,
CAL000348716,33271,3599,
CAL000348735,811111,7538,
CAL000348742,811198,7534,
CAL000348742,811198,7549,
CAL000348753,811121,7532,
CAL000348760,99999,9999,
CAL000348773,336399,3714,
CAL000348773,336399,3599,
CAL000348773,336399,3429,
CAL000348773,336399,3799,
CAL000348773,336399,3519,
CAL000348777,333414,3444,
CAL000348777,333414,3443,
CAL000348777,333414,2499,
CAL000348777,333414,3634,
CAL000348777,333414,3433,
CAL000348777,333414,3569,
CAL000348801,811111,7538,
CAL000348805,811121,7532,
CAL000348871,42193,5093,
CAL000348872,42193,5093,
CAL000348878,23411,1611,
CAL000348878,23411,8741,
CAL000348884,99999,9999,
CAL000348895,811111,7538,
CAL000348898,51339,4899,
CAL000348898,541513,7376,
CAL000348905,331419,3339,
CAL000348911,53111,6513,
CAL000348911,53111,6514,
CAL000348963,532111,7514,
CAL000348966,532111,7514,
CAL000348967,532111,7514,
CAL000348968,532111,7514,
CAL000348969,532111,7514,
CAL000348970,532111,7514,
CAL000348972,532111,7514,
CAL000348976,562991,7359,
CAL000348976,562991,7699,
CAL000348976,811111,7538,
CAL000348976,53231,7359,
CAL000348978,48849,4785,
CAL000348978,48849,4173,
CAL000348978,48849,4231,
CAL000348982,811111,7538,
CAL000348993,44719,5541,
CAL000348995,23511,1711,
CAL000348995,23511,7699,
CAL000349004,811111,7538,
CAL000349006,327991,3281,
CAL000349009,44111,5511,
CAL000349012,99999,9999,
CAL000349016,336399,3714,
CAL000349016,336399,3799,
CAL000349016,336399,3519,
CAL000349016,336399,3429,
CAL000349016,336399,3599,
CAL000349020,23499,8741,
CAL000349020,23499,1629,
CAL000349020,23499,7353,
CAL000349061,332312,3441,
CAL000349061,332312,3449,
CAL000349085,811111,7538,
CAL000349101,811111,7538,
CAL000349104,71391,7997,
CAL000349104,71391,7992,
