Score,X,Y,GEN_EPA_ID,ZIP5,POINT_X_12_13,POINT_Y_12_13,POINT_X,POINT_Y
0,0,0,CAC002619067,94061,-122.2368984,37.46043341,-122.2368984,37.46043341
0,0,0,CAC002619075,95654,0,0,0,0
100,-118.252011,33.876253,CAC002619080,90746,0,0,-118.252011,33.876253
100,-122.407803,37.7912,CAC002619081,94108,0,0,-122.407803,37.7912
100,-117.949205,34.091411,CAC002619084,91706,0,0,-117.949205,34.091411
100,-121.818732,38.015519,CAC002619098,94509,0,0,-121.818732,38.015519
100,-117.913117,33.832187,CAC002619099,92805,0,0,-117.913117,33.832187
100,-121.752529,38.69177,CAC002619108,95776,0,0,-121.752529,38.69177
0,0,0,CAC002619148,92882,-117.6068728,33.84312985,-117.6068728,33.84312985
100,-122.642067,38.457615,CAC002619150,95409,0,0,-122.642067,38.457615
100,-124.19038,40.775594,CAC002619159,95503,0,0,-124.19038,40.775594
100,-119.00291,35.32971,CAC002619160,93307,0,0,-119.00291,35.32971
97.82,-117.954421,33.699252,CAC002619167,92708,0,0,-117.954421,33.699252
0,0,0,CAC002619185,90033,-118.2109647,34.05068802,-118.2109647,34.05068802
100,-121.758892,38.012337,CAC002619197,94509,0,0,-121.758892,38.012337
100,-122.420932,37.75568,CAC002619209,94110,0,0,-122.420932,37.75568
100,-118.231376,34.055858,CAC002619213,90012,0,0,-118.231376,34.055858
100,-116.337252,33.729007,CAC002619218,92210,0,0,-116.337252,33.729007
97.35,-117.993437,34.055531,CAC002619220,91746,0,0,-117.993437,34.055531
0,0,0,CAC002619222,90061,-118.2742441,33.92050985,-118.2742441,33.92050985
100,-118.298166,33.910839,CAC002619225,90247,0,0,-118.298166,33.910839
0,0,0,CAC002619237,90802,-118.2097599,33.75363509,-118.2097599,33.75363509
100,-121.953924,37.386002,CAC002619241,95054,0,0,-121.953924,37.386002
96.14,-118.130203,33.758366,CAC002619244,90803,0,0,-118.130203,33.758366
100,-118.382782,34.070428,CAC002619249,90048,0,0,-118.382782,34.070428
97.18,-121.04717,39.231338,CAC002619260,95945,0,0,-121.04717,39.231338
100,-117.156476,33.519207,CAC002619261,92591,0,0,-117.156476,33.519207
0,0,0,CAC002619262,93625,-119.6724915,36.62579769,-119.6724915,36.62579769
100,-118.308965,33.939845,CAC002619264,90047,0,0,-118.308965,33.939845
100,-122.078902,37.617768,CAC002619273,94545,0,0,-122.078902,37.617768
0,0,0,CAC002619277,96033,-122.5959195,40.7399881,-122.5959195,40.7399881
97.54,-122.27674,37.558487,CAC002619279,94404,0,0,-122.27674,37.558487
100,-118.165343,33.887217,CAC002619298,90723,0,0,-118.165343,33.887217
87.35,-117.160281,32.675929,CAC002619305,92155,0,0,-117.160281,32.675929
100,-122.20886,37.716698,CAC002619318,94621,0,0,-122.20886,37.716698
100,-121.957671,37.26225,CAC002619322,95008,0,0,-121.957671,37.26225
92.5,-118.294627,34.689206,CAC002619350,93534,0,0,-118.294627,34.689206
97.17,-118.024485,33.8785,CAC002619351,90638,0,0,-118.024485,33.8785
96.14,-118.192079,33.748487,CAC002619357,90802,0,0,-118.192079,33.748487
0,0,0,CAC002619359,95661,-121.2519944,38.73668978,-121.2519944,38.73668978
100,-117.15282,32.714628,CAC002619365,92101,0,0,-117.15282,32.714628
100,-117.027279,32.696728,CAC002619379,92139,0,0,-117.027279,32.696728
100,-123.203586,39.15702,CAC002619380,95482,0,0,-123.203586,39.15702
0,0,0,CAC002619386,91720,0,0,0,0
97.82,-117.962285,33.715948,CAC002619388,92708,0,0,-117.962285,33.715948
97.71,-118.294682,33.94009,CAC002619390,90044,0,0,-118.294682,33.94009
96.55,-118.378152,34.222275,CAC002619391,91352,0,0,-118.378152,34.222275
0,0,0,CAC002619395,90045,-118.4008267,33.95345822,-118.4008267,33.95345822
100,-121.77376,38.009957,CAC002619406,94509,0,0,-121.77376,38.009957
0,0,0,CAC002619410,90802,-118.2097599,33.75363509,-118.2097599,33.75363509
100,-118.232628,33.831795,CAC002619432,90810,0,0,-118.232628,33.831795
100,-117.89817,33.744431,CAC002619434,92703,0,0,-117.89817,33.744431
100,-116.95617,33.685736,CAC002619442,92544,0,0,-116.95617,33.685736
100,-116.971723,32.810313,CAC002619446,92020,0,0,-116.971723,32.810313
0,0,0,CAC002619454,92101,-117.1715499,32.72536761,-117.1715499,32.72536761
100,-121.774789,38.676209,CAC002619456,95695,0,0,-121.774789,38.676209
100,-118.341906,33.905498,CAC002619476,90250,0,0,-118.341906,33.905498
100,-118.380327,34.05907,CAC002619488,90035,0,0,-118.380327,34.05907
96.46,-116.993545,32.765767,CAC002619491,91941,0,0,-116.993545,32.765767
97.43,-117.23015,33.927702,CAC002619502,92553,0,0,-117.23015,33.927702
100,-117.921873,33.765395,CAC002619506,92843,0,0,-117.921873,33.765395
100,-117.631057,33.654414,CAC002619508,92692,0,0,-117.631057,33.654414
100,-117.103266,33.118206,CAC002619511,92029,0,0,-117.103266,33.118206
100,-120.488073,37.303116,CAC002619513,95340,0,0,-120.488073,37.303116
100,-121.458478,38.411714,CAC002619535,95758,0,0,-121.458478,38.411714
100,-118.526101,34.045994,CAC002619539,90272,0,0,-118.526101,34.045994
100,-123.206146,39.167529,CAC002619547,95482,0,0,-123.206146,39.167529
100,-122.249957,37.824246,CAC002619549,94611,0,0,-122.249957,37.824246
0,0,0,CAC002619551,94585,-122.0213428,38.19656318,-122.0213428,38.19656318
87.35,-119.038914,36.098304,CAC002619564,93257,0,0,-119.038914,36.098304
100,-122.349209,37.935686,CAC002619565,94801,0,0,-122.349209,37.935686
0,0,0,CAC002619579,94610,-122.2426647,37.81119756,-122.2426647,37.81119756
100,-117.267599,33.631636,CAC002619590,92595,0,0,-117.267599,33.631636
100,-122.265724,37.805784,CAC002619610,94612,0,0,-122.265724,37.805784
0,0,0,CAC002619628,94607,-122.2974164,37.80707472,-122.2974164,37.80707472
100,-116.988514,32.826145,CAC002619649,92020,0,0,-116.988514,32.826145
90.97,-117.889433,33.858388,CAC002619650,92831,0,0,-117.889433,33.858388
0,0,0,CAC002619673,95762,-121.0541076,38.67932026,-121.0541076,38.67932026
100,-117.763359,34.059074,CAC002619685,91768,0,0,-117.763359,34.059074
100,-116.955107,32.556106,CAC002619725,92154,0,0,-116.955107,32.556106
0,0,0,CAC002619729,92660,-117.8748651,33.63300248,-117.8748651,33.63300248
0,0,0,CAC002619733,92649,-118.0428576,33.72125391,-118.0428576,33.72125391
0,0,0,CAC002619735,96161,-120.24641,39.34267264,-120.24641,39.34267264
100,-122.269942,37.808371,CAC002619739,94612,0,0,-122.269942,37.808371
100,-117.480379,34.050526,CAC002619745,92337,0,0,-117.480379,34.050526
100,-122.292288,37.788016,CAC002619772,94501,0,0,-122.292288,37.788016
100,-117.976419,34.066561,CAC002619774,91706,0,0,-117.976419,34.066561
0,0,0,CAC002619805,90802,-118.2097599,33.75363509,-118.2097599,33.75363509
0,0,0,CAC002619806,90802,-118.2097599,33.75363509,-118.2097599,33.75363509
100,-118.340434,34.101497,CAC002619823,90028,0,0,-118.340434,34.101497
97.73,-122.20699,37.486208,CAC002619825,94063,0,0,-122.20699,37.486208
0,0,0,CAC002619829,91950,-117.0952471,32.67102468,-117.0952471,32.67102468
100,-116.889393,33.92169,CAC002619831,92220,0,0,-116.889393,33.92169
100,-119.721207,36.811718,CAC002619834,93612,0,0,-119.721207,36.811718
100,-117.138386,33.138526,CAC002619847,92069,0,0,-117.138386,33.138526
100,-116.938947,32.851585,CAC002619848,92040,0,0,-116.938947,32.851585
97.35,-117.971624,34.022869,CAC002619855,91746,0,0,-117.971624,34.022869
97.33,-117.975069,34.018958,CAC002619856,91745,0,0,-117.975069,34.018958
100,-118.967669,35.356404,CAC002619862,93307,0,0,-118.967669,35.356404
100,-118.917479,35.372578,CAC002619867,93306,0,0,-118.917479,35.372578
0,0,0,CAC002619870,91950,-117.0952471,32.67102468,-117.0952471,32.67102468
0,0,0,CAC002619891,92310,-116.7411962,35.31040109,-116.7411962,35.31040109
0,0,0,CAC002619892,92314,-116.8911467,34.24643059,-116.8911467,34.24643059
100,-118.259264,34.039398,CAC002619910,90015,0,0,-118.259264,34.039398
90.97,-115.531925,32.974164,CAC002619911,92227,0,0,-115.531925,32.974164
100,-117.963768,34.133818,CAC002619926,91010,0,0,-117.963768,34.133818
87.35,-117.525413,34.040732,CAC002619927,91761,0,0,-117.525413,34.040732
100,-122.217505,37.815187,CAC002619934,94611,0,0,-122.217505,37.815187
0,0,0,CAC002619938,95203,-121.3305967,37.9525534,-121.3305967,37.9525534
96.74,-120.621612,35.117399,CAC002619941,93433,0,0,-120.621612,35.117399
100,-118.233292,33.781784,CAC002619960,90744,0,0,-118.233292,33.781784
0,0,0,CAC002619962,92258,-116.5695117,33.90650324,-116.5695117,33.90650324
100,-122.423711,37.797847,CAC002619964,94109,0,0,-122.423711,37.797847
96.14,-118.118978,33.788629,CAC002619977,90815,0,0,-118.118978,33.788629
100,-122.436512,37.793447,CAC002619984,94115,0,0,-122.436512,37.793447
100,-117.980118,34.114584,CAC002619996,91706,0,0,-117.980118,34.114584
100,-116.338743,33.721953,CAC002620006,92210,0,0,-116.338743,33.721953
95.59,-117.724317,34.041911,CAC002620010,91710,0,0,-117.724317,34.041911
100,-121.881709,37.705898,CAC002620015,94568,0,0,-121.881709,37.705898
100,-122.136466,37.646602,CAC002620025,94545,0,0,-122.136466,37.646602
100,-117.672013,34.09606,CAC002620029,91786,0,0,-117.672013,34.09606
96.86,-117.745896,34.152194,CAC002620031,91750,0,0,-117.745896,34.152194
100,-118.227672,33.925743,CAC002620032,90262,0,0,-118.227672,33.925743
96.14,-118.173136,33.794752,CAC002620034,90806,0,0,-118.173136,33.794752
100,-121.012224,37.667565,CAC002620064,95350,0,0,-121.012224,37.667565
100,-121.464664,38.535953,CAC002620067,95820,0,0,-121.464664,38.535953
90.97,-118.307341,33.931088,CAC002620071,90047,0,0,-118.307341,33.931088
100,-121.287317,37.954123,CAC002620079,95202,0,0,-121.287317,37.954123
100,-118.352754,34.064935,CAC002620087,90036,0,0,-118.352754,34.064935
100,-117.221857,32.89085,CAC002620093,92121,0,0,-117.221857,32.89085
100,-119.818476,36.81278,CAC002620101,93711,0,0,-119.818476,36.81278
100,-118.374449,33.901697,CAC002620105,90250,0,0,-118.374449,33.901697
100,-117.848665,33.719813,CAC002620107,92705,0,0,-117.848665,33.719813
90.97,-118.290616,33.856663,CAC002620120,90502,0,0,-118.290616,33.856663
100,-117.636487,34.012148,CAC002620131,91761,0,0,-117.636487,34.012148
100,-119.161482,36.038902,CAC002620133,93257,0,0,-119.161482,36.038902
0,0,0,CAC002620158,95030,-121.9887891,37.22285608,-121.9887891,37.22285608
100,-117.264026,34.015238,CAC002620160,92324,0,0,-117.264026,34.015238
100,-121.62895,38.697405,CAC002620165,95837,0,0,-121.62895,38.697405
0,0,0,CAC002620175,96130,-120.6059499,40.55980098,-120.6059499,40.55980098
100,-119.110524,34.161476,CAC002620181,93033,0,0,-119.110524,34.161476
91.24,-121.024294,37.654367,CAC002620182,95350,0,0,-121.024294,37.654367
96.97,-118.39667,33.851328,CAC002620187,90277,0,0,-118.39667,33.851328
97.3,-122.064477,37.895604,CAC002620200,94596,0,0,-122.064477,37.895604
100,-122.108072,37.691872,CAC002620202,94578,0,0,-122.108072,37.691872
97.3,-122.060434,37.898723,CAC002620203,94596,0,0,-122.060434,37.898723
100,-121.238124,37.935726,CAC002620220,95205,0,0,-121.238124,37.935726
100,-122.390714,37.762221,CAC002620222,94107,0,0,-122.390714,37.762221
0,0,0,CAC002620226,92258,-116.5695117,33.90650324,-116.5695117,33.90650324
100,-122.404573,37.777762,CAC002620257,94103,0,0,-122.404573,37.777762
0,0,0,CAC002620261,95376,-121.4437721,37.67590067,-121.4437721,37.67590067
0,0,0,CAC002620264,94571,-121.750571,38.15306551,-121.750571,38.15306551
100,-122.181029,37.717994,CAC002620275,94577,0,0,-122.181029,37.717994
100,-119.167359,34.180972,CAC002620282,93033,0,0,-119.167359,34.180972
100,-119.217867,34.285602,CAC002620284,93003,0,0,-119.217867,34.285602
100,-121.030614,37.648403,CAC002620310,95351,0,0,-121.030614,37.648403
100,-122.19879,37.754975,CAC002620314,94621,0,0,-122.19879,37.754975
0,0,0,CAC002620321,90802,-118.2097599,33.75363509,-118.2097599,33.75363509
100,-122.293572,37.512226,CAC002620329,94002,0,0,-122.293572,37.512226
100,-117.218626,32.808366,CAC002620332,92109,0,0,-117.218626,32.808366
100,-117.207491,34.107853,CAC002620345,92346,0,0,-117.207491,34.107853
100,-118.300465,33.90819,CAC002620347,90249,0,0,-118.300465,33.90819
0,0,0,CAC002620349,95993,-121.6982654,39.07270816,-121.6982654,39.07270816
92.5,-121.950177,37.375977,CAC002620358,95805,0,0,-121.950177,37.375977
0,0,0,CAC002620369,95202,-121.2876824,37.95971124,-121.2876824,37.95971124
92.93,-118.328715,34.088938,CAC002620372,90038,0,0,-118.328715,34.088938
0,0,0,CAC002620380,92325,-117.2904914,34.24775516,-117.2904914,34.24775516
100,-118.150709,34.166749,CAC002620381,91103,0,0,-118.150709,34.166749
100,-120.771402,38.347122,CAC002620391,95642,0,0,-120.771402,38.347122
100,-122.190915,37.724997,CAC002620392,94577,0,0,-122.190915,37.724997
96.86,-117.789042,34.104367,CAC002620398,91750,0,0,-117.789042,34.104367
0,0,0,CAC002620410,93250,-119.1831942,35.66687763,-119.1831942,35.66687763
100,-118.399384,33.920515,CAC002620491,90245,0,0,-118.399384,33.920515
100,-122.644305,38.22438,CAC002620521,94952,0,0,-122.644305,38.22438
100,-118.431161,34.148493,CAC002620522,91423,0,0,-118.431161,34.148493
100,-117.933944,33.866715,CAC002620523,92832,0,0,-117.933944,33.866715
100,-121.504726,38.583369,CAC002620526,95814,0,0,-121.504726,38.583369
100,-118.361271,33.883437,CAC002620532,90260,0,0,-118.361271,33.883437
0,0,0,CAC002620539,92373,-117.1414405,34.00370726,-117.1414405,34.00370726
100,-118.855006,34.035426,CAC002620545,90265,0,0,-118.855006,34.035426
100,-118.368814,33.770851,CAC002620556,90274,0,0,-118.368814,33.770851
100,-118.143999,34.144459,CAC002620559,91101,0,0,-118.143999,34.144459
0,0,0,CAC002620565,94804,-122.3418113,37.92103949,-122.3418113,37.92103949
0,0,0,CAC002620578,91746,-117.9909568,34.0399887,-117.9909568,34.0399887
100,-122.463864,37.786767,CAC002620590,94118,0,0,-122.463864,37.786767
83.47,-117.73555,33.880657,CAC002620600,92687,0,0,-117.73555,33.880657
90.27,-116.991961,33.875891,CAC002620620,92223,0,0,-116.991961,33.875891
0,0,0,CAC002620621,90802,-118.2097599,33.75363509,-118.2097599,33.75363509
97.89,-122.051937,37.400992,CAC002620628,94043,0,0,-122.051937,37.400992
0,0,0,CAC002620629,91202,-118.2677266,34.16804366,-118.2677266,34.16804366
100,-122.488709,37.787736,CAC002620633,94121,0,0,-122.488709,37.787736
0,0,0,CAC002620644,96111,0,0,0,0
100,-117.705555,34.033527,CAC002620648,91710,0,0,-117.705555,34.033527
100,-118.292952,33.752908,CAC002620650,90731,0,0,-118.292952,33.752908
0,0,0,CAC002620678,93444,-120.4842989,35.04162524,-120.4842989,35.04162524
100,-118.330983,33.985837,CAC002620682,90043,0,0,-118.330983,33.985837
100,-118.320141,33.92364,CAC002620687,90250,0,0,-118.320141,33.92364
100,-122.269272,38.249623,CAC002620691,94558,0,0,-122.269272,38.249623
92.5,-117.296054,33.837194,CAC002620693,92370,0,0,-117.296054,33.837194
100,-121.352549,37.984746,CAC002620696,95219,0,0,-121.352549,37.984746
100,-118.344034,33.965473,CAC002620699,90301,0,0,-118.344034,33.965473
0,0,0,CAC002620714,90733,0,0,0,0
100,-121.456798,38.553541,CAC002620732,95817,0,0,-121.456798,38.553541
96.74,-120.624693,35.112616,CAC002620748,93433,0,0,-120.624693,35.112616
100,-121.210369,38.901106,CAC002620757,95658,0,0,-121.210369,38.901106
0,0,0,CAC002620759,93307,-118.9591253,35.27700486,-118.9591253,35.27700486
100,-117.167472,32.711785,CAC002620784,92101,0,0,-117.167472,32.711785
100,-122.413175,37.773178,CAC002620788,94103,0,0,-122.413175,37.773178
100,-121.384686,38.513213,CAC002620793,95828,0,0,-121.384686,38.513213
90.97,-121.88719,37.329953,CAC002620803,95113,0,0,-121.88719,37.329953
0,0,0,CAC002620821,91750,-117.7700165,34.14519098,-117.7700165,34.14519098
100,-121.797883,36.643845,CAC002620836,93955,0,0,-121.797883,36.643845
100,-122.35562,37.962328,CAC002620843,94806,0,0,-122.35562,37.962328
100,-122.184191,37.485743,CAC002620850,94025,0,0,-122.184191,37.485743
100,-117.890236,34.090793,CAC002620858,91723,0,0,-117.890236,34.090793
100,-122.433446,37.774532,CAC002620859,94117,0,0,-122.433446,37.774532
100,-118.473714,34.313514,CAC002620860,91342,0,0,-118.473714,34.313514
0,0,0,CAC002620862,93534,-118.1552831,34.72799132,-118.1552831,34.72799132
100,-121.842246,39.732481,CAC002620876,95926,0,0,-121.842246,39.732481
0,0,0,CAC002620877,96087,-122.5118976,40.61839544,-122.5118976,40.61839544
100,-122.43957,37.778541,CAC002620904,94115,0,0,-122.43957,37.778541
100,-122.577243,37.984578,CAC002620917,94960,0,0,-122.577243,37.984578
96.49,-116.962717,32.746627,CAC002620921,91941,0,0,-116.962717,32.746627
100,-122.118962,37.625552,CAC002620926,94545,0,0,-122.118962,37.625552
92.5,-121.104913,38.182877,CAC002620930,95240,0,0,-121.104913,38.182877
100,-122.429757,37.793138,CAC002620939,94115,0,0,-122.429757,37.793138
96.93,-118.051626,33.937522,CAC002620940,90670,0,0,-118.051626,33.937522
0,0,0,CAC002620943,90731,-118.2846068,33.73633181,-118.2846068,33.73633181
0,0,0,CAC002620944,90731,-118.2846068,33.73633181,-118.2846068,33.73633181
100,-119.559623,36.518328,CAC002620948,93631,0,0,-119.559623,36.518328
78.32,-119.571307,36.791274,CAC002620959,93657,0,0,-119.571307,36.791274
100,-118.299842,33.977053,CAC002620965,90044,0,0,-118.299842,33.977053
100,-117.223707,33.764722,CAC002620966,92570,0,0,-117.223707,33.764722
90.97,-117.545764,34.045182,CAC002620982,91761,0,0,-117.545764,34.045182
100,-122.235794,40.178409,CAC002620984,96080,0,0,-122.235794,40.178409
100,-117.731223,34.041091,CAC002620993,91766,0,0,-117.731223,34.041091
83.98,-121.942219,37.487308,CAC002620997,94538,0,0,-121.942219,37.487308
92.5,-118.383886,33.945368,CAC002621004,90009,0,0,-118.383886,33.945368
100,-117.801758,33.864334,CAC002621008,92807,0,0,-117.801758,33.864334
100,-122.42833,37.803024,CAC002621010,94123,0,0,-122.42833,37.803024
87.35,-121.318453,37.947,CAC002621011,95203,0,0,-121.318453,37.947
97.54,-118.381108,34.02702,CAC002621016,90232,0,0,-118.381108,34.02702
100,-121.897027,37.409035,CAC002621026,95035,0,0,-121.897027,37.409035
100,-117.698182,34.043243,CAC002621028,91710,0,0,-117.698182,34.043243
83.47,-117.696976,34.059681,CAC002621031,91768,0,0,-117.696976,34.059681
100,-122.000648,37.371591,CAC002621033,94086,0,0,-122.000648,37.371591
100,-117.852005,33.753373,CAC002621035,92701,0,0,-117.852005,33.753373
100,-118.282209,33.842027,CAC002621040,90745,0,0,-118.282209,33.842027
100,-117.454507,34.165054,CAC002621050,92336,0,0,-117.454507,34.165054
100,-122.056583,37.981412,CAC002621056,94520,0,0,-122.056583,37.981412
100,-117.220955,34.051922,CAC002621060,92373,0,0,-117.220955,34.051922
100,-117.821397,33.910494,CAC002621061,92886,0,0,-117.821397,33.910494
85.82,-118.231457,33.848469,CAC002621078,90220,0,0,-118.231457,33.848469
100,-122.388878,37.711414,CAC002621082,94134,0,0,-122.388878,37.711414
100,-118.145845,34.125531,CAC002621084,91106,0,0,-118.145845,34.125531
100,-117.186538,33.145753,CAC002621094,92069,0,0,-117.186538,33.145753
100,-117.284728,33.772,CAC002621104,92570,0,0,-117.284728,33.772
0,0,0,CAC002621106,91001,-118.142454,34.19648651,-118.142454,34.19648651
97.5,-117.999565,33.728247,CAC002621111,92647,0,0,-117.999565,33.728247
0,0,0,CAC002621121,96003,-122.2959119,40.67774776,-122.2959119,40.67774776
100,-122.107236,37.62128,CAC002621122,94545,0,0,-122.107236,37.62128
100,-118.390379,34.059415,CAC002621123,90212,0,0,-118.390379,34.059415
100,-121.208099,38.288848,CAC002621124,95632,0,0,-121.208099,38.288848
100,-121.697045,37.705471,CAC002621137,94550,0,0,-121.697045,37.705471
0,0,0,CAC002621156,96002,-122.3239398,40.52951968,-122.3239398,40.52951968
0,0,0,CAC002621157,93216,-119.2696329,35.77224163,-119.2696329,35.77224163
100,-123.000178,38.485291,CAC002621159,95446,0,0,-123.000178,38.485291
100,-122.269715,37.882857,CAC002621183,94709,0,0,-122.269715,37.882857
100,-122.190982,37.745284,CAC002621188,94621,0,0,-122.190982,37.745284
100,-117.173507,33.636907,CAC002621191,92584,0,0,-117.173507,33.636907
100,-117.735059,33.959447,CAC002621201,91709,0,0,-117.735059,33.959447
100,-121.981124,37.503808,CAC002621203,94538,0,0,-121.981124,37.503808
0,0,0,CAC002621213,90022,-118.1563584,34.0241565,-118.1563584,34.0241565
0,0,0,CAC002621220,95691,-121.5898708,38.62861774,-121.5898708,38.62861774
97.17,-117.051452,32.599673,CAC002621221,91911,0,0,-117.051452,32.599673
78.32,-117.670084,34.085516,CAC002621222,91762,0,0,-117.670084,34.085516
100,-122.22462,37.77988,CAC002621232,94601,0,0,-122.22462,37.77988
100,-117.495398,33.89278,CAC002621240,92503,0,0,-117.495398,33.89278
0,0,0,CAC002621241,92555,-117.1099964,33.90736274,-117.1099964,33.90736274
100,-118.027549,33.817219,CAC002621254,90630,0,0,-118.027549,33.817219
100,-121.985074,37.397689,CAC002621256,95054,0,0,-121.985074,37.397689
0,0,0,CAC002621257,91790,-117.9378219,34.06735498,-117.9378219,34.06735498
100,-121.976804,37.23412,CAC002621265,95032,0,0,-121.976804,37.23412
0,0,0,CAC002621268,94401,-122.3126305,37.58284048,-122.3126305,37.58284048
100,-117.602374,34.108709,CAC002621276,91730,0,0,-117.602374,34.108709
92.5,-118.000987,33.775839,CAC002621277,92641,0,0,-118.000987,33.775839
100,-120.871247,37.514622,CAC002621288,95380,0,0,-120.871247,37.514622
96.14,-118.220909,33.784708,CAC002621289,90813,0,0,-118.220909,33.784708
0,0,0,CAC002621297,90744,-118.2621176,33.78130456,-118.2621176,33.78130456
0,0,0,CAC002621306,91761,-117.5922448,34.03478514,-117.5922448,34.03478514
100,-117.229414,33.826605,CAC002621309,92571,0,0,-117.229414,33.826605
100,-117.882319,33.862805,CAC002621317,92831,0,0,-117.882319,33.862805
100,-117.332423,34.05493,CAC002621318,92324,0,0,-117.332423,34.05493
0,0,0,CAC002621320,92276,-116.3828117,33.84927155,-116.3828117,33.84927155
0,0,0,CAC002621321,92270,-116.4294005,33.76474336,-116.4294005,33.76474336
100,-117.159471,32.74544,CAC002621324,92103,0,0,-117.159471,32.74544
0,0,0,CAC002621332,94607,-122.2974164,37.80707472,-122.2974164,37.80707472
94.86,-118.233336,33.848222,CAC002621350,90220,0,0,-118.233336,33.848222
100,-118.928336,34.215958,CAC002621355,93012,0,0,-118.928336,34.215958
100,-118.141563,33.963828,CAC002621360,90201,0,0,-118.141563,33.963828
100,-117.900539,33.747684,CAC002621365,92703,0,0,-117.900539,33.747684
100,-122.335932,38.34487,CAC002621366,94558,0,0,-122.335932,38.34487
100,-118.230319,34.001268,CAC002621368,90058,0,0,-118.230319,34.001268
100,-118.389798,34.065661,CAC002621370,90211,0,0,-118.389798,34.065661
100,-117.680636,34.026377,CAC002621387,91710,0,0,-117.680636,34.026377
0,0,0,CAC002621389,92553,-117.2449457,33.92315269,-117.2449457,33.92315269
100,-118.538383,34.407691,CAC002621398,91350,0,0,-118.538383,34.407691
100,-122.358275,37.954696,CAC002621424,94801,0,0,-122.358275,37.954696
100,-117.387814,34.010163,CAC002621428,92509,0,0,-117.387814,34.010163
100,-117.155646,32.699767,CAC002621433,92101,0,0,-117.155646,32.699767
100,-121.272506,38.584373,CAC002621443,95670,0,0,-121.272506,38.584373
90.97,-118.320141,33.92364,CAC002621447,90250,0,0,-118.320141,33.92364
100,-122.289478,37.810346,CAC002621456,94607,0,0,-122.289478,37.810346
100,-122.414342,37.773977,CAC002621460,94103,0,0,-122.414342,37.773977
0,0,0,CAC002621478,94945,-122.5637757,38.13218582,-122.5637757,38.13218582
100,-122.307816,40.146793,CAC002621479,96080,0,0,-122.307816,40.146793
100,-117.164303,32.715586,CAC002621481,92101,0,0,-117.164303,32.715586
100,-117.993386,33.834384,CAC002621490,92801,0,0,-117.993386,33.834384
0,0,0,CAC002621491,90703,-118.068102,33.86775817,-118.068102,33.86775817
0,0,0,CAC002621501,92101,-117.1715499,32.72536761,-117.1715499,32.72536761
0,0,0,CAC002621503,92405,-117.3008762,34.14275262,-117.3008762,34.14275262
0,0,0,CAC002621509,92509,-117.4481088,34.00277714,-117.4481088,34.00277714
100,-123.875891,40.770757,CAC002621514,95550,0,0,-123.875891,40.770757
100,-122.526147,37.970863,CAC002621518,94901,0,0,-122.526147,37.970863
0,0,0,CAC002621521,95076,-121.7473501,36.93025318,-121.7473501,36.93025318
97.08,-122.416628,37.707304,CAC002621526,94014,0,0,-122.416628,37.707304
100,-117.647167,34.443543,CAC002621528,92372,0,0,-117.647167,34.443543
100,-117.720191,33.633332,CAC002621544,92618,0,0,-117.720191,33.633332
0,0,0,CAC002621545,94720,0,0,0,0
100,-122.064184,37.323146,CAC002621556,95014,0,0,-122.064184,37.323146
0,0,0,CAC002621559,95691,-121.5898708,38.62861774,-121.5898708,38.62861774
100,-117.383302,34.058345,CAC002621560,92316,0,0,-117.383302,34.058345
100,-121.998666,37.387632,CAC002621577,94085,0,0,-121.998666,37.387632
100,-117.50205,33.888592,CAC002621587,92503,0,0,-117.50205,33.888592
87.35,-117.170695,33.62496,CAC002621588,92563,0,0,-117.170695,33.62496
89.16,-121.847368,38.750181,CAC002621591,95695,0,0,-121.847368,38.750181
98.02,-121.527831,38.533504,CAC002621608,95691,0,0,-121.527831,38.533504
100,-118.392897,34.059406,CAC002621612,90212,0,0,-118.392897,34.059406
100,-117.641822,33.535783,CAC002621616,92694,0,0,-117.641822,33.535783
98,-118.229512,33.953415,CAC002621617,90280,0,0,-118.229512,33.953415
97.89,-121.261667,38.583002,CAC002621618,95742,0,0,-121.261667,38.583002
0,0,0,CAC002621619,94510,-122.1184275,38.10876289,-122.1184275,38.10876289
97.58,-122.157066,37.669837,CAC002621621,94580,0,0,-122.157066,37.669837
0,0,0,CAC002621624,95686,-121.4862724,38.19344443,-121.4862724,38.19344443
87.35,-117.010756,33.950122,CAC002621631,92223,0,0,-117.010756,33.950122
100,-122.15233,37.70591,CAC002621643,94577,0,0,-122.15233,37.70591
0,0,0,CAC002621644,95695,-121.8624629,38.71975124,-121.8624629,38.71975124
99.12,-122.434088,37.65513,CAC002621663,94080,0,0,-122.434088,37.65513
100,-120.389025,37.995088,CAC002621664,95370,0,0,-120.389025,37.995088
100,-122.305349,38.319352,CAC002621667,94558,0,0,-122.305349,38.319352
100,-117.899963,33.800043,CAC002621673,92802,0,0,-117.899963,33.800043
87.35,-117.984542,33.8098,CAC002621701,90680,0,0,-117.984542,33.8098
97.73,-122.234467,37.487226,CAC002621703,94063,0,0,-122.234467,37.487226
100,-121.285381,38.751585,CAC002621713,95678,0,0,-121.285381,38.751585
100,-117.247515,34.080907,CAC002621731,92408,0,0,-117.247515,34.080907
100,-117.913571,33.849018,CAC002621737,92801,0,0,-117.913571,33.849018
100,-122.29121,37.779393,CAC002621738,94501,0,0,-122.29121,37.779393
