
###
##
## Mass Balance by EPAID for 2004
## Inputs on left, outputs on right
##
H_LubeTotal,H_IndTotal,H_LubeOOC,H_IndOOC,T_LubeIn ,T_IndIn ,P_LubeTotal,P_IndTotal,P_LubeOOC,P_IndOOC,EPAID       ,P_RFO    ,P_Waste  ,P_TxOut ,T_LubeOut,T_IndOut,T_Destinations                                                                             

     5792,     785,       0,       0,        0,       0,        0,        0,       0,       0,CAL000277184,        0,        0,       0,     6577,       0,                                                                              CAL000161743,
   272310,       0,       0,       0,        0,       0,        0,        0,       0,       0,CAL000280060,        0,        0,       0,   272310,       0,                                                                              CAD099452708,
   180112,    1000,       0,       0,        0,       0,        0,        0,       0,       0,CAL000280677,        0,        0,       0,   181112,       0,                                                                              CAD981696420,
   283857,    7733,       0,       0,        0,       0,        0,        0,       0,       0,CAL000280873,        0,        0,       0,   291590,       0,                                                                              CAD981696420,
   271592,    8753,       0,       0,        0,       0,        0,        0,       0,       0,CAL000280874,        0,        0,       0,   205430,       0,                                                                              CAD981696420,
   441504,    9093,       0,       0,        0,       0,        0,        0,       0,       0,CAL000280876,        0,        0,       0,   450597,       0,                                                                              CAD981696420,
  3325657,       0, 1714290,       0,        0,       0,        0,        0,       0,       0,CAL000287430,        0,        0,       0,  3301118,       0,                                                                              CAT080013352,
   347144,       0,       0,       0,        0,       0,        0,        0,       0,       0,CAL000327867,        0,        0,       0,   347144,       0,                                                                 CAD099452708,CAD981426539,
    17105,   16674,       0,       0,        0,       0,        0,        0,       0,       0,CAL000328860,        0,        0,       0,    17424,       0,                                                                              CAD028409019,
   516036,       0,       0,       0,        0,       0,        0,        0,       0,       0,CAL000331370,        0,        0,       0,   429726,       0,                                       CAD028409019,CAD099452708,CAD981696420,CAT080013352,
   425748,       0,  225974,       0,        0,       0,        0,        0,       0,       0,CAL000827844,        0,        0,       0,   425748,       0,                                                                              CAT080013352,
    80531,       0,       0,       0,        0,       0,        0,        0,       0,       0,CAL000827857,        0,        0,       0,    80891,       0,                                                                              CAD099452708,
  1845700,       0,       0,       0,        0,       0,        0,        0,       0,       0,CAL000827878,        0,        0,       0,  1845700,       0,                                                                 CAD044003556,CAL000190818,
   612706,  131540,       0,       0,        0,       0,        0,        0,       0,       0,CAL000827879,        0,        0,       0,   744226,       0,             CAD008302903,CAD028409019,CAD099452708,CAD981696420,CAT080013352,NVT330010000,
   389765,       0,       0,       0,        0,       0,        0,        0,       0,       0,CAL912823785,        0,        0,       0,   389765,       0,                                                                 CAD099452708,CAD981696420,
   224006,   15990,       0,       0,        0,       0,        0,        0,       0,       0,CAL913534912,        0,        0,       0,   240185,       0,                                                                              CAD044003556,
        0,       0,       0,       0,        0,       0,        0,        0,       0,       0,CAL921495383,        0,        0,       0,        0,       0,                                                                                           
        0,       0,       0,       0,   374942,       0,        0,        0,       0,       0,CAL930256136,        0,        0,       0,        0,       0,                                                                                           
        0,    9965,       0,       0,        0,       0,        0,        0,       0,       0,CAL931024039,        0,        0,       0,     7975,       0,                                                    CAL000264806,CAT080013352,CAT080033681,
   297786,       0,       0,       0,        0,       0,        0,        0,       0,       0,CAL931545554,        0,        0,       0,   297786,       0,                                                                              CAT080013352,
     2545,    2290,       0,       0,        0,       0,        0,        0,       0,       0,CAO000904540,        0,        0,       0,     4835,       0,                                                                              CAT080013352,
  3059064,   62520,       0,       0,        0,       0,        0,        0,       0,       0,CAR000007013,        0,        0,       0,  3121584,       0,                                                                              CAL000161743,
    50445,       0,       0,       0,        0,       0,        0,        0,       0,       0,CAR000011205,        0,        0,       0,    41175,       0,                                                                              AZR000035915,
    85355,       0,       0,       0,        0,       0,        0,        0,       0,       0,CAR000018168,        0,        0,       0,    85355,       0,                                                                              CAT080013352,
